서울특별시,종로구,126.9816417,37.57037778
서울특별시,중구,126.9996417,37.56100278
서울특별시,용산구,126.9675222,37.53609444
서울특별시,성동구,127.039,37.56061111
서울특별시,광진구,127.0845333,37.53573889
서울특별시,동대문구,127.0421417,37.571625
서울특별시,중랑구,127.0947778,37.60380556
서울특별시,성북구,127.0203333,37.58638333
서울특별시,강북구,127.0277194,37.63695556
서울특별시,도봉구,127.0495222,37.66583333
서울특별시,노원구,127.0583889,37.65146111
서울특별시,은평구,126.9312417,37.59996944
서울특별시,서대문구,126.9388972,37.57636667
서울특별시,마포구,126.9105306,37.56070556
서울특별시,양천구,126.8687083,37.51423056
서울특별시,강서구,126.851675,37.54815556
서울특별시,구로구,126.8895972,37.49265
서울특별시,금천구,126.9041972,37.44910833
서울특별시,영등포구,126.8983417,37.52361111
서울특별시,동작구,126.941575,37.50965556
서울특별시,관악구,126.9538444,37.47538611
서울특별시,서초구,127.0348111,37.48078611
서울특별시,강남구,127.0495556,37.514575
서울특별시,송파구,127.1079306,37.51175556
서울특별시,강동구,127.1258639,37.52736667
부산광역시,중구,129.0345083,35.10321667
부산광역시,서구,129.0263778,35.09483611
부산광역시,동구,129.059175,35.13589444
부산광역시,영도구,129.0701861,35.08811667
부산광역시,부산진구,129.0553194,35.15995278
부산광역시,동래구,129.0858556,35.20187222
부산광역시,남구,129.0865,35.13340833
부산광역시,북구,128.992475,35.19418056
부산광역시,해운대구,129.1658083,35.16001944
부산광역시,사하구,128.9770417,35.10142778
부산광역시,금정구,129.0943194,35.24007778
부산광역시,강서구,128.9829083,35.20916389
부산광역시,연제구,129.082075,35.17318611
부산광역시,수영구,129.115375,35.14246667
부산광역시,사상구,128.9933333,35.14946667
부산광역시,기장군,129.224475,35.24135
대구광역시,중구,128.6083972,35.86628611
대구광역시,동구,128.6377111,35.88361667
대구광역시,서구,128.5614111,35.86879444
대구광역시,남구,128.5998,35.84297778
대구광역시,북구,128.5850222,35.8827
대구광역시,수성구,128.6328667,35.85520833
대구광역시,달서구,128.5350639,35.82692778
대구광역시,달성군,128.433275,35.77168056
대구광역시,군위군,128.5750778,36.23999722
인천광역시,중구,126.6235667,37.47093333
인천광역시,동구,126.6453667,37.47103611
인천광역시,미추홀구,126.6526861,37.46068056
인천광역시,연수구,126.6804417,37.40712222
인천광역시,남동구,126.7337972,37.44451944
인천광역시,부평구,126.7241,37.50426667
인천광역시,계양구,126.7397528,37.53479167
인천광역시,서구,126.6782,37.54269167
인천광역시,강화군,126.49,37.74385833
인천광역시,옹진군,126.6388889,37.443725
광주광역시,동구,126.9251778,35.1431
광주광역시,서구,126.8934111,35.14948333
광주광역시,남구,126.9101444,35.11903611
광주광역시,북구,126.9141222,35.171125
광주광역시,광산구,126.7957889,35.13642778
대전광역시,동구,127.4348528,36.32413333
대전광역시,중구,127.4231111,36.32263056
대전광역시,서구,127.385775,36.35248333
대전광역시,유성구,127.3583417,36.35936667
대전광역시,대덕구,127.4176861,36.34379444
울산광역시,중구,129.334875,35.56634167
울산광역시,남구,129.3323861,35.54076389
울산광역시,동구,129.4189528,35.50188889
울산광역시,북구,129.3635444,35.57968889
울산광역시,울주군,129.2971639,35.53073889
세종특별자치시,세종특별자치시,127.2890691,36.4800121
경기도,수원시장안구,127.0122222,37.30101111
경기도,수원시권선구,126.974075,37.25473333
경기도,수원시팔달구,127.0378333,37.28310278
경기도,수원시영통구,127.0486333,37.25631111
경기도,성남시수정구,127.1477194,37.44749167
경기도,성남시중원구,127.1394194,37.42766944
경기도,성남시분당구,127.1210194,37.37996944
경기도,의정부시,127.0358417,37.73528889
경기도,안양시만안구,126.9345,37.38377778
경기도,안양시동안구,126.9533556,37.3897
경기도,부천시원미구,126.786997,37.49659252
경기도,부천시소사구,126.7999413,37.48003888
경기도,부천시오정구,126.7958131,37.52834816
경기도,광명시,126.8667083,37.47575
경기도,평택시,127.1146556,36.98943889
경기도,동두천시,127.0626528,37.90091667
경기도,안산시상록구,126.8468194,37.29851944
경기도,안산시단원구,126.8144194,37.31672778
경기도,고양시덕양구,126.8341972,37.63458333
경기도,고양시일산동구,126.7770556,37.65590833
경기도,고양시일산서구,126.7527778,37.67248611
경기도,과천시,126.9898,37.42637222
경기도,구리시,127.1318639,37.591625
경기도,남양주시,127.2186333,37.63317778
경기도,오산시,127.0796417,37.14691389
경기도,시흥시,126.8050778,37.37731944
경기도,군포시,126.9375,37.35865833
경기도,의왕시,126.9703889,37.34195
경기도,하남시,127.217,37.53649722
경기도,용인시처인구,127.2038444,37.23147778
경기도,용인시기흥구,127.1167889,37.27759722
경기도,용인시수지구,127.1000972,37.31938611
경기도,파주시,126.7819528,37.75708333
경기도,이천시,127.4432194,37.27543611
경기도,안성시,127.2818444,37.005175
경기도,김포시,126.7177778,37.61245833
경기도,화성시,126.8335306,37.19681667
경기도,광주시,127.2577861,37.41450556
경기도,양주시,127.0478194,37.78245
경기도,포천시,127.2024194,37.89215556
경기도,여주시,127.6396222,37.29535833
경기도,연천군,127.0770667,38.09336389
경기도,가평군,127.5117778,37.82883056
경기도,양평군,127.4898861,37.48893611
충청북도,청주시상당구,127.5117306,36.58399722
충청북도,청주시서원구,127.4832889,36.63726111
충청북도,청주시흥덕구,127.3594194,36.6182
충청북도,청주시청원구,127.4876639,36.64430556
충청북도,충주시,127.9281444,36.98818056
충청북도,제천시,128.1931528,37.12976944
충청북도,보은군,127.7316083,36.48653333
충청북도,옥천군,127.5736333,36.30355
충청북도,영동군,127.7856111,36.17205833
충청북도,증평군,127.5832889,36.78218056
충청북도,진천군,127.4376444,36.85253889
충청북도,괴산군,127.7888306,36.81243056
충청북도,음성군,127.6926222,36.93740556
충청북도,단양군,128.3678417,36.98178056
충청남도,천안시동남구,127.1524667,36.804125
충청남도,천안시서북구,127.1571972,36.87555833
충청남도,공주시,127.1211194,36.44361389
충청남도,보령시,126.6148861,36.330575
충청남도,아산시,127.0046417,36.78710556
충청남도,서산시,126.4521639,36.78209722
충청남도,논산시,127.1009111,36.18420278
충청남도,계룡시,127.2509306,36.27183611
충청남도,당진시,126.6302528,36.89075
충청남도,금산군,127.4903083,36.10586944
충청남도,부여군,126.9118639,36.27282222
충청남도,서천군,126.6938889,36.07740556
충청남도,청양군,126.8042556,36.45626944
충청남도,홍성군,126.6629083,36.59836111
충청남도,예산군,126.850875,36.67980556
충청남도,태안군,126.299975,36.74266667
전라남도,목포시,126.3944194,34.80878889
전라남도,여수시,127.6643861,34.75731111
전라남도,순천시,127.4893306,34.94760556
전라남도,나주시,126.7128667,35.01283889
전라남도,광양시,127.6981778,34.93753611
전라남도,담양군,126.9901639,35.318125
전라남도,곡성군,127.2941083,35.27895556
전라남도,구례군,127.4649333,35.19945833
전라남도,고흥군,127.2870556,34.60806944
전라남도,보성군,127.0820889,34.76833333
전라남도,화순군,126.9885667,35.06148056
전라남도,장흥군,126.9091083,34.678525
전라남도,강진군,126.7691972,34.63891111
전라남도,해남군,126.6012889,34.57043611
전라남도,영암군,126.6986194,34.79698889
전라남도,무안군,126.4837,34.98736944
전라남도,함평군,126.5186194,35.06274444
전라남도,영광군,126.5140861,35.27416667
전라남도,장성군,126.786975,35.29881111
전라남도,완도군,126.7570972,34.30785278
전라남도,진도군,126.2655444,34.48375
전라남도,신안군,126.3817306,34.78981111
경상북도,포항시남구,129.3616667,36.00568611
경상북도,포항시북구,129.3679083,36.03885
경상북도,경주시,129.2270222,35.85316944
경상북도,김천시,128.1158,36.13689722
경상북도,안동시,128.7316222,36.56546389
경상북도,구미시,128.3467778,36.11655
경상북도,영주시,128.6263444,36.80293611
경상북도,영천시,128.940775,35.97005278
경상북도,상주시,128.1612639,36.40796944
경상북도,문경시,128.1890194,36.58363056
경상북도,경산시,128.7434639,35.82208889
경상북도,의성군,128.6993639,36.34975833
경상북도,청송군,129.0594,36.43329167
경상북도,영양군,129.1146222,36.664275
경상북도,영덕군,129.3683556,36.41210278
경상북도,청도군,128.7362,35.64431111
경상북도,고령군,128.2650222,35.72298611
경상북도,성주군,128.2851528,35.91621111
경상북도,칠곡군,128.4037972,35.99254722
경상북도,예천군,128.4550222,36.65495
경상북도,봉화군,128.734875,36.89026111
경상북도,울진군,129.4027861,36.99018611
경상북도,울릉군,130.9037889,37.480575
경상남도,창원시의창구,128.6401544,35.2540033
경상남도,창원시성산구,128.7029401,35.1983844
경상남도,창원시마산합포구,128.567863,35.196874
경상남도,창원시마산회원구,128.579706,35.220932
경상남도,창원시진해구,128.710081,35.13306
경상남도,진주시,128.11,35.17703333
경상남도,통영시,128.4352778,34.85125833
경상남도,사천시,128.0667778,35.00028333
경상남도,김해시,128.8916667,35.22550556
경상남도,밀양시,128.7489444,35.50077778
경상남도,거제시,128.6233556,34.87735833
경상남도,양산시,129.0394111,35.33192778
경상남도,의령군,128.2638222,35.31911944
경상남도,함안군,128.4087083,35.26940556
경상남도,창녕군,128.4945333,35.54153611
경상남도,고성군,128.3245417,34.9699
경상남도,남해군,127.8944667,34.83455833
경상남도,하동군,127.7534306,35.06420278
경상남도,산청군,127.8756194,35.41249167
경상남도,함양군,127.7274194,35.51746944
경상남도,거창군,127.9116556,35.683625
경상남도,합천군,128.1679306,35.56361667
제주특별자치도,제주시,126.5332083,33.49631111
제주특별자치도,서귀포시,126.5125556,33.25235
강원특별자치도,춘천시,127.7323111,37.87854167
강원특별자치도,원주시,127.9220556,37.33908333
강원특별자치도,강릉시,128.8784972,37.74913611
강원특별자치도,동해시,129.1166333,37.52193056
강원특별자치도,태백시,128.9879972,37.16122778
강원특별자치도,속초시,128.5941667,38.204275
강원특별자치도,삼척시,129.1674889,37.44708611
강원특별자치도,홍천군,127.8908417,37.69442222
강원특별자치도,횡성군,127.9872222,37.48895833
강원특별자치도,영월군,128.4640194,37.18086111
강원특별자치도,평창군,128.3923528,37.36791667
강원특별자치도,정선군,128.6630861,37.37780833
강원특별자치도,철원군,127.3157333,38.14405556
강원특별자치도,화천군,127.7103556,38.10340833
강원특별자치도,양구군,127.9922444,38.10729167
강원특별자치도,인제군,128.1726972,38.06697222
강원특별자치도,고성군,128.4701639,38.37796111
강원특별자치도,양양군,128.6213556,38.07283333
전북특별자치도,전주시완산구,127.1219194,35.80918889
전북특별자치도,전주시덕진구,127.1364194,35.82638611
전북특별자치도,군산시,126.7388444,35.96464167
전북특별자치도,익산시,126.9598528,35.945275
전북특별자치도,정읍시,126.8581111,35.56687222
전북특별자치도,남원시,127.3925,35.41325556
전북특별자치도,김제시,126.8827528,35.800575
전북특별자치도,완주군,127.1495972,35.84296944
전북특별자치도,진안군,127.4269667,35.78871944
전북특별자치도,무주군,127.6628667,36.00382778
전북특별자치도,장수군,127.5233,35.64429722
전북특별자치도,임실군,127.2847528,35.60806389
전북특별자치도,순창군,127.1396306,35.37138889
전북특별자치도,고창군,126.7041083,35.43273889
전북특별자치도,부안군,126.7356778,35.72853333
